"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ASRV","AmeriServ Financial Inc.","3","56352564","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asrv",
"ASRVP","AmeriServ Financial Inc.","25.32","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asrvp",
"ATLO","Ames National Corporation","20.61","191897916.93","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/atlo",
"AMGN","Amgen Inc.","104.47","78703123154.23","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/amgn",
"FOLD","Amicus Therapeutics, Inc.","2.63","130531297.36","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fold",
"AMKR","Amkor Technology, Inc.","4.06","884497150.46","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/amkr",
"AMSG","Amsurg Corp.","38.91","1257281281.59","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/amsg",
"ASYS","Amtech Systems, Inc.","5.56","53038141.04","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asys",
"AFSI","AmTrust Financial Services, Inc.","39.25","2921820868","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afsi",
"AMRS","Amyris, Inc.","2.42","184382643.5","n/a","2010","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/amrs",
"ANAC","Anacor Pharmaceuticals, Inc.","10.24","415318394.88","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/anac",
"ANAD","ANADIGICS, Inc.","1.76","146823140.64","n/a","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/anad",
"ADI","Analog Devices, Inc.","47.78","14724143576.48","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/adi",
"ALOG","Analogic Corporation","74.01","906629604.96","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/alog",
"ANLY","Analysts International Corporation","3.9201","20061609.6027","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/anly",
"ANEN","Anaren, Inc.","25.13","333037184.62","n/a","1972","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/anen",
"ANCB","Anchor Bancorp","16.296","41554800","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/ancb",
"AMCF","Andatee China Marine Fuel Services Corporation","0.7299","7196930.0541","n/a","2010","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/amcf",
"ANDA","Andina Acquisition Corporation","10.08","52920000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/anda",
"ANDAU","Andina Acquisition Corporation","10.25","16912510.25","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/andau",
"ANDAW","Andina Acquisition Corporation","0.5","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/andaw",
"ANGI","Angie&#39;s List, Inc.","21.03","1227816403.26","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/angi",
"ANGO","AngioDynamics, Inc.","11","385682429","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ango",
"ANIP","ANI Pharmaceuticals, Inc.","7.05","67305976.35","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/anip",
"ANIK","Anika Therapeutics Inc.","22.44","306578331.84","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/anik",
"ANSS","ANSYS, Inc.","85.46","7899647646.1","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/anss",
"ATRS","Antares Pharma, Inc.","4.45","565857216.25","n/a","2002","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrs",
"ANTH","Anthera Pharmaceuticals, Inc.","3.5","66903392.5","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/anth",
"APAGF","Apco Oil and Gas International Inc.","13.72","403933812.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/apagf",
"ATNY","API Technologies Corp.","2.83","155115749.77","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/atny",
"APOG","Apogee Enterprises, Inc.","26.87","772236464.49","n/a","1971","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/apog",
"APOL","Apollo Group, Inc.","18.59","2097602650","n/a","1994","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apol",
"AINV","Apollo Investment Corporation","7.77","1746240297.27","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ainv",
"AAPL","Apple Inc.","507.74","461280266780","n/a","1980","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/aapl",
"ARCI","Appliance Recycling Centers of America, Inc.","3.03","16849608.81","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/arci",
"AMAT","Applied Materials, Inc.","15.55","18684890511.8","n/a","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/amat",
"AMCC","Applied Micro Circuits Corporation","10.93","799109328.94","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/amcc",
"AREX","Approach Resources Inc.","24.36","950388031.32","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/arex",
"APRI","Apricus Biosciences, Inc","2.16","79883323.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apri",
"AQU","Aquasition Corp.","10.03","73274165","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/aqu",
"AQUUU","Aquasition Corp.","10.3201","67986238.775","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/aquuu",
"AQUUW","Aquasition Corp.","0.22","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/aquuw",
"PETX","Aratana Therapeutics, Inc.","8.75","191579911.25","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/petx",
"ARCW","ARC Group Worldwide, Inc.","4.91","27852554.38","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/arcw",
"ABIO","ARCA biopharma, Inc.","1.345","14728774.89","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio",
"ACGL","Arch Capital Group Ltd.","53.21","7099297887.7","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl",
"ACAT","Arctic Cat Inc.","55.6","748070589.2","n/a","1990","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/acat",
"ARDNA","Arden Group, Inc.","130.12","399598520","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ardna",
"ARNA","Arena Pharmaceuticals, Inc.","6.8","1484125058","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","17.03","4569361500.34","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/arcc",
"AGII","Argo Group International Holdings, Ltd.","42.16","1124114862.56","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii",
"AGIIL","Argo Group International Holdings, Ltd.","21.99","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil",
"ARIA","ARIAD Pharmaceuticals, Inc.","17","3146814461","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aria",
"ARKR","Ark Restaurants Corp.","20.87","67755748.94","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr",
"ABFS","Arkansas Best Corporation","22.89","588962309.46","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/abfs",
"ARMH","ARM Holdings plc","41.66","4939285212.9","118561815","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/armh",
"ARTX","Arotech Corporation","1.98","32257710.54","n/a","1994","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artx",
"ARQL","ArQule, Inc.","2.46","154298698.08","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arql",
"ARRY","Array BioPharma Inc.","6.09","712638432.45","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arry",
"ARRS","ARRIS Group, Inc.","16.51","2280996785.47","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs",
"AROW","Arrow Financial Corporation","25.91","312286597.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Research Corporation","3.86","121741308.14","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/arwr",
"ARTNA","Artesian Resources Corporation","22.01","193316625.27","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna",
"ARTC","ArthroCare Corporation","33.28","940226460.16","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/artc",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","6.87","27765462.24","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"ARUN","Aruba Networks, Inc.","18.37","2097264910.84","n/a","2007","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/arun",
"ASBB","ASB Bancorp, Inc.","16.94","89507961.62","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb",
"ASNA","Ascena Retail Group, Inc.","17.02","2709242374.56","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna",
"ASCMA","Ascent Capital Group, Inc.","73.62","1040428097.82","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma",
"ASTI","Ascent Solar Technologies, Inc.","0.749","40547571.89","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/asti",
"AERL","Asia Entertainment & Resources Ltd","3.97","160591121.08","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/aerl",
"APWC","Asia Pacific Wire & Cable Corporation Limited","3.77","52134836.13","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"ASIA","AsiaInfo-Linkage, Inc.","11.49","837351766.32","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/asia",
"ASMI","ASM International N.V.","32.91","151995986.85","4618535","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asmi",
"ASML","ASML Holding N.V.","90.78","6821437965.6","75142520","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asml",
"AZPN","Aspen Technology, Inc.","34.28","3212329676.76","n/a","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/azpn",
"ASBC","Associated Banc-Corp","16.95","2812807870.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asbc",
"ASBCW","Associated Banc-Corp","2.4199","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asbcw",
"ASFI","Asta Funding, Inc.","8.85","114758295.15","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi",
"ATEA","Astea International, Inc.","2.43","8717136.57","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/atea",
"ASTE","Astec Industries, Inc.","34.31","784057609.6","n/a","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"ASTX","Astex Pharmaceuticals, Inc.","5.38","510794577.4","n/a","1993","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/astx",
"ALOT","Astro-Med, Inc.","10.93","81424270.09","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/alot",
"ATRO","Astronics Corporation","42.44","615956886.92","n/a","1972","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro",
"ASTC","Astrotech Corporation","0.68","13250974.36","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","4.86","28814823.36","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/asur",
"ATAI","ATA Inc.","5.35","65569471.6","12255976","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai",
"ATHN","athenahealth, Inc.","108.69","4005106941","n/a","1991","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/athn",
"AFCB","Athens Bancshares Corporation","17.8999","38279580.5464","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/afcb",
"ATHX","Athersys, Inc.","1.87","106635684.1","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx",
"AAME","Atlantic American Corporation","3.82","81402519.2","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame",
"ACFC","Atlantic Coast Federal Corporation","4.25","11173509.25","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc",
"ATNI","Atlantic Tele-Network, Inc.","47.16","742200495.84","n/a","1991","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atni",
"ATLC","Atlanticus Holdings Corporation","3.64","56218271.2","n/a","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc",
"AAWW","Atlas Air Worldwide Holdings","44.2","1115697505","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/aaww",
"AFH","Atlas Financial Holdings, Inc.","9.5","78216549.5","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afh",
"ATML","Atmel Corporation","7.48","3198272190.08","n/a","1991","Technology","Semiconductors","http://www.nasdaq.com/symbol/atml",
"ATMI","ATMI Inc.","24.51","781908583.65","n/a","1993","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/atmi",
"ATOS","Atossa Genetics Inc.","4.39","68396524.86","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atos",
"ATRC","AtriCure, Inc.","9.49","199101082.57","n/a","1979","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrc",
"ATRI","ATRION Corporation","250.64","503154536.56","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atri",
"ATTU","Attunity Ltd.","6.96","76866866.4","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/attu",
"AUBN","Auburn National Bancorporation, Inc.","23.9699","87322657.3087","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn",
"ADNC","Audience, Inc.","10.05","215316405.9","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/adnc",
"AUDC","AudioCodes Ltd.","5.84","222781867.2","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/audc",
"ADAT","Authentidate Holding Corp.","0.86","26363545.1","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adat",
"ABTL","Autobytel Inc.","6.17","54933725.03","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl",
"ADSK","Autodesk, Inc.","35.41","7960168000","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adsk",
"ADP","Automatic Data Processing, Inc.","71.9","34887491782.3","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adp",
"AMAP","AutoNavi Holdings Limited","15.75","423049583.25","26860291","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/amap",
"AUXL","Auxilium Pharmaceuticals, Inc.","17.25","851899029.75","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auxl",
"AVGO","Avago Technologies Limited","36.25","8950548545","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/avgo",
"AVNR","Avanir Pharmaceuticals, Inc.","4.8","698251819.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/avnr",
"AVEO","AVEO Pharmaceuticals, Inc.","2.11","110075684.81","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aveo",
"AVNW","Aviat Networks, Inc.","2.43","148818298.14","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/avnw",
"AVID","Avid Technology, Inc.","5.49","213699606.03","n/a","1993","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/avid",
"CAR","Avis Budget Group, Inc.","27.93","3018156242.64","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/car",
"AWRE","Aware, Inc.","4.98","112402240.38","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/awre",
"ACLS","Axcelis Technologies, Inc.","1.87","203581198.37","n/a","2000","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/acls",
"AXGN","AxoGen, Inc.","3","51419817","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axgn",
"AXTI","AXT Inc","2.35","76627444.05","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/axti",
"BCOM","B Communications Ltd.","14.29","427114453.05","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/bcom",
"BOSC","B.O.S. Better Online Solutions","3.42","3948844.86","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bosc",
"BEAV","B/E Aerospace, Inc.","69.08","7238927325.52","n/a","1990","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/beav",
"BIDU","Baidu, Inc.","135.01","37088840118","274711800","2005","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/bidu",
"BCPC","Balchem Corporation","49.67","1484252748.26","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bcpc",
"BWINA","Baldwin & Lyons, Inc.","23.89","356396896.94","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwina",
"BWINB","Baldwin & Lyons, Inc.","24.29","298648877.73","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwinb",
"BLDP","Ballard Power Systems, Inc.","1.78","175998701.5","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bldp",
"BANC","Banc of California, Inc.","14.41","259628918.34","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANCL","Banc of California, Inc.","25.542","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancl",
"BANCP","Banc of California, Inc.","25.7997","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancp",
"BANF","BancFirst Corporation","52.75","806379174.75","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/banf",
"BANFP","BancFirst Corporation","27.2101","27210100","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banfp",
"BKMU","Bank Mutual Corporation","6.25","290201775","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkmu",
"BOCH","Bank of Commerce Holdings (CA)","5.09","76298244.88","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boch",
"BMRC","Bank of Marin Bancorp","41.5","226380134.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bmrc",
"BKSC","Bank of South Carolina Corp.","13.28","59142851.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","8.41","28196417.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/botj",
"OZRK","Bank of the Ozarks","47.11","1669480599.64","n/a","1997","Finance","Major Banks","http://www.nasdaq.com/symbol/ozrk",
"BFIN","BankFinancial Corporation","8.55","180421809.3","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bfin",
"BANR","Banner Corporation","34.86","681391547.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banr",
"BBSI","Barrett Business Services, Inc.","66.9","476440458.9","n/a","1993","Technology","Professional Services","http://www.nasdaq.com/symbol/bbsi",
"BSET","Bassett Furniture Industries, Incorporated","15.26","165647513.64","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/bset",
"BAXS","Baxano Surgical, Inc.","1.88","84971548.16","n/a","2001","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/baxs",
"BV","Bazaarvoice, Inc.","10.28","761048034.8","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/bv",
"BBCN","BBCN Bancorp, Inc.","14.27","1130155203.14","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbcn",
"BCBP","BCB Bancorp, Inc. (NJ)","10.72","89768915.52","n/a","2005","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bcbp",
"BCSB","BCSB Bancorp, Inc.","24.74","78912386.32","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bcsb",
"BECN","Beacon Roofing Supply, Inc.","37.3","1823825313.3","n/a","2004","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","7.37","168892821.46","n/a","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/bbgi",
"BEBE","bebe stores, inc.","6","473612676","n/a","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/bebe",
"BBBY","Bed Bath & Beyond Inc.","73.26","15953507856","n/a","1992","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/bbby",
"BELFA","Bel Fuse Inc.","17.3","197390214.7","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","17.11","158009600.97","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfb",
"BNCL","Beneficial Mutual Bancorp, Inc.","9.18","723380199.48","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bncl",
"BERK","Berkshire Bancorp, Inc.","7.76","111869696.48","n/a","1972","Finance","Major Banks","http://www.nasdaq.com/symbol/berk",
"BGMD","BG Medicine, Inc.","0.9152","25551361.7216","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/bgmd",
"BGCP","BGC Partners, Inc.","5.86","1007165407.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgcp",
"BGSC","BGS Acquisition Corp.","10.1","19333935.1","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgsc",
"BGSCU","BGS Acquisition Corp.","10.2","19525360.2","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgscu",
"BGSCW","BGS Acquisition Corp.","0.16","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgscw",
"BGFV","Big 5 Sporting Goods Corporation","18.29","407131303.04","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bgfv",
"BASI","Bioanalytical Systems, Inc.","1.4","10741830.4","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/basi",
"BCRX","BioCryst Pharmaceuticals, Inc.","5.48","322425148.88","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/bcrx",
"BIOD","Biodel Inc.","5.15","98564294.7","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/biod",
"BDSI","BioDelivery Sciences International, Inc.","4.395","167188076.61","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bdsi",
"BIOF","BioFuel Energy Corp.","3.62","22584351.02","n/a","2007","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/biof",
"BIIB","Biogen Idec Inc.","206.87","49167122443.91","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/biib",
"BIOL","Biolase, Inc.","1.61","54676646.5","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/biol",
"BLRX","BioLineRx Ltd.","2.13","18401762.25","8639325","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/blrx",
"BMRN","BioMarin Pharmaceutical Inc.","62.78","8795829002.98","n/a","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bmrn",
"BRLI","Bio-Reference Laboratories, Inc.","26.28","726989237.64","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/brli",
"BIOS","BioScrip, Inc.","12.76","864866305.16","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/bios",
"BSTC","BioSpecifics Technologies Corp","18.78","119061725.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bstc",
"BSPM","Biostar Pharmaceuticals, Inc.","0.865","10030637.745","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bspm",
